country,pred,cogn_label_fac,isced,cogn_num,cogn_label
Austria,9.6,bottcogn_topnoncogn_low,Low ISCED,4,10
Austria,13.06,bottcogn_topnoncogn_low,Low ISCED,4,10
Austria,17.85,bottcogn_topnoncogn_low,Low ISCED,4,10
Austria,22.6,bottcogn_topnoncogn_low,Low ISCED,4,10
Austria,25.59,bottcogn_topnoncogn_low,Low ISCED,4,10
Austria,30.55,bottcogn_topnoncogn_low,Low ISCED,4,10
Austria,32.7,bottcogn_topnoncogn_low,Low ISCED,4,10
Austria,29.27,bottcogn_topnoncogn_low,Low ISCED,4,10
Austria,29.27,bottcogn_topnoncogn_low,Low ISCED,4,10
Austria,30.49,bottcogn_topnoncogn_low,Low ISCED,4,10
Austria,31.71,bottcogn_topnoncogn_low,Low ISCED,4,10
Austria,32.95,bottcogn_topnoncogn_low,Low ISCED,4,10
Austria,28.53,bottcogn_topnoncogn_low,Low ISCED,4,10
Austria,30,bottcogn_topnoncogn_low,Low ISCED,4,10
Austria,28.87,bottcogn_topnoncogn_low,Low ISCED,4,10
Austria,29.96,bottcogn_topnoncogn_low,Low ISCED,4,10
Austria,30.53,bottcogn_topnoncogn_low,Low ISCED,4,10
Austria,31.21,bottcogn_topnoncogn_low,Low ISCED,4,10
Austria,32.86,bottcogn_topnoncogn_low,Low ISCED,4,10
Austria,34.16,bottcogn_topnoncogn_low,Low ISCED,4,10
Austria,35.46,bottcogn_topnoncogn_low,Low ISCED,4,10
Austria,35.67,bottcogn_topnoncogn_low,Low ISCED,4,10
Austria,31.64,bottcogn_topnoncogn_low,Low ISCED,4,10
Austria,32.61,bottcogn_topnoncogn_low,Low ISCED,4,10
Austria,33.33,bottcogn_topnoncogn_low,Low ISCED,4,10
Austria,34.09,bottcogn_topnoncogn_low,Low ISCED,4,10
Austria,35.01,bottcogn_topnoncogn_low,Low ISCED,4,10
Austria,35.61,bottcogn_topnoncogn_low,Low ISCED,4,10
Austria,37.16,bottcogn_topnoncogn_low,Low ISCED,4,10
Austria,37.81,NA,Low ISCED,NA,NA
Austria,38.48,NA,Low ISCED,NA,NA
Austria,37.06,NA,Low ISCED,NA,NA
Austria,36.76,NA,Low ISCED,NA,NA
Austria,37.51,NA,Low ISCED,NA,NA
Austria,38.15,NA,Low ISCED,NA,NA
Austria,38.44,NA,Low ISCED,NA,NA
Austria,36.31,NA,Low ISCED,NA,NA
Austria,37.07,NA,Low ISCED,NA,NA
Austria,33.94,NA,Low ISCED,NA,NA
Austria,34.42,NA,Low ISCED,NA,NA
Austria,35.19,NA,Low ISCED,NA,NA
Austria,35.95,NA,Low ISCED,NA,NA
Austria,36.32,NA,Low ISCED,NA,NA
Austria,36.96,NA,Low ISCED,NA,NA
Austria,37.9,NA,Low ISCED,NA,NA
Austria,38.54,NA,Low ISCED,NA,NA
Austria,39.42,NA,Low ISCED,NA,NA
Austria,39.94,NA,Low ISCED,NA,NA
Austria,40.7,NA,Low ISCED,NA,NA
Austria,41.81,NA,Low ISCED,NA,NA
Austria,38.68,NA,Low ISCED,NA,NA
Austria,39.43,NA,Low ISCED,NA,NA
Austria,37.4,NA,Low ISCED,NA,NA
Austria,37.87,NA,Low ISCED,NA,NA
Austria,38.48,NA,Low ISCED,NA,NA
Austria,39.08,NA,Low ISCED,NA,NA
Austria,39.56,NA,Low ISCED,NA,NA
Austria,36.22,NA,Low ISCED,NA,NA
Austria,36.65,NA,Low ISCED,NA,NA
Austria,37.3,NA,Low ISCED,NA,NA
Austria,38.06,NA,Low ISCED,NA,NA
Austria,38.73,NA,Low ISCED,NA,NA
Austria,39,NA,Low ISCED,NA,NA
Austria,40.42,NA,Low ISCED,NA,NA
Austria,41.33,NA,Low ISCED,NA,NA
Austria,41.89,NA,Low ISCED,NA,NA
Austria,42.44,NA,Low ISCED,NA,NA
Austria,42.77,NA,Low ISCED,NA,NA
Austria,38.86,topcogn_bottnoncogn_low,Low ISCED,3,30
Austria,38.34,topcogn_bottnoncogn_low,Low ISCED,3,30
Austria,38.9,topcogn_bottnoncogn_low,Low ISCED,3,30
Austria,40.2,topcogn_bottnoncogn_low,Low ISCED,3,30
Austria,40.91,topcogn_bottnoncogn_low,Low ISCED,3,30
Austria,41.56,topcogn_bottnoncogn_low,Low ISCED,3,30
Austria,42.77,topcogn_bottnoncogn_low,Low ISCED,3,30
Austria,43.58,topcogn_bottnoncogn_low,Low ISCED,3,30
Austria,44.26,topcogn_bottnoncogn_low,Low ISCED,3,30
Austria,44.55,topcogn_bottnoncogn_low,Low ISCED,3,30
Austria,46.13,topcogn_bottnoncogn_low,Low ISCED,3,30
Austria,47.17,topcogn_bottnoncogn_low,Low ISCED,3,30
Austria,45.15,topcogn_bottnoncogn_low,Low ISCED,3,30
Austria,45.47,topcogn_bottnoncogn_low,Low ISCED,3,30
Austria,46.03,topcogn_bottnoncogn_low,Low ISCED,3,30
Austria,43.98,topcogn_bottnoncogn_low,Low ISCED,3,30
Austria,44.69,topcogn_bottnoncogn_low,Low ISCED,3,30
Austria,41.77,topcogn_bottnoncogn_low,Low ISCED,3,30
Austria,42.43,topcogn_bottnoncogn_low,Low ISCED,3,30
Austria,43.12,topcogn_bottnoncogn_low,Low ISCED,3,30
Austria,44.49,topcogn_bottnoncogn_low,Low ISCED,3,30
Austria,44.75,topcogn_bottnoncogn_low,Low ISCED,3,30
Austria,44.79,topcogn_bottnoncogn_low,Low ISCED,3,30
Austria,46.05,topcogn_bottnoncogn_low,Low ISCED,3,30
Austria,46.2,topcogn_bottnoncogn_low,Low ISCED,3,30
Austria,44.51,topcogn_bottnoncogn_low,Low ISCED,3,30
Austria,47.06,topcogn_bottnoncogn_low,Low ISCED,3,30
Austria,45.02,topcogn_bottnoncogn_low,Low ISCED,3,30
Austria,52.46,topcogn_bottnoncogn_low,Low ISCED,3,30
Austria,56.37,topcogn_bottnoncogn_low,Low ISCED,3,30
Austria,54.42,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,9.89,bottcogn_topnoncogn_low,Low ISCED,4,10
Belgium,14.1,bottcogn_topnoncogn_low,Low ISCED,4,10
Belgium,17.06,bottcogn_topnoncogn_low,Low ISCED,4,10
Belgium,19.82,bottcogn_topnoncogn_low,Low ISCED,4,10
Belgium,24.07,bottcogn_topnoncogn_low,Low ISCED,4,10
Belgium,24.09,bottcogn_topnoncogn_low,Low ISCED,4,10
Belgium,24.77,bottcogn_topnoncogn_low,Low ISCED,4,10
Belgium,28.05,bottcogn_topnoncogn_low,Low ISCED,4,10
Belgium,30.19,bottcogn_topnoncogn_low,Low ISCED,4,10
Belgium,28.54,bottcogn_topnoncogn_low,Low ISCED,4,10
Belgium,30.28,bottcogn_topnoncogn_low,Low ISCED,4,10
Belgium,29.3,bottcogn_topnoncogn_low,Low ISCED,4,10
Belgium,30.53,bottcogn_topnoncogn_low,Low ISCED,4,10
Belgium,32.07,bottcogn_topnoncogn_low,Low ISCED,4,10
Belgium,33.21,bottcogn_topnoncogn_low,Low ISCED,4,10
Belgium,31.65,bottcogn_topnoncogn_low,Low ISCED,4,10
Belgium,32.62,bottcogn_topnoncogn_low,Low ISCED,4,10
Belgium,33.68,bottcogn_topnoncogn_low,Low ISCED,4,10
Belgium,34.66,bottcogn_topnoncogn_low,Low ISCED,4,10
Belgium,35.49,bottcogn_topnoncogn_low,Low ISCED,4,10
Belgium,35.97,bottcogn_topnoncogn_low,Low ISCED,4,10
Belgium,37.41,bottcogn_topnoncogn_low,Low ISCED,4,10
Belgium,38.24,bottcogn_topnoncogn_low,Low ISCED,4,10
Belgium,39.17,bottcogn_topnoncogn_low,Low ISCED,4,10
Belgium,39.83,bottcogn_topnoncogn_low,Low ISCED,4,10
Belgium,40.85,bottcogn_topnoncogn_low,Low ISCED,4,10
Belgium,41.22,bottcogn_topnoncogn_low,Low ISCED,4,10
Belgium,40.22,bottcogn_topnoncogn_low,Low ISCED,4,10
Belgium,40.81,bottcogn_topnoncogn_low,Low ISCED,4,10
Belgium,41.33,bottcogn_topnoncogn_low,Low ISCED,4,10
Belgium,38.75,NA,Low ISCED,NA,NA
Belgium,39.53,NA,Low ISCED,NA,NA
Belgium,41.02,NA,Low ISCED,NA,NA
Belgium,41.25,NA,Low ISCED,NA,NA
Belgium,41.6,NA,Low ISCED,NA,NA
Belgium,42.36,NA,Low ISCED,NA,NA
Belgium,42.96,NA,Low ISCED,NA,NA
Belgium,44.2,NA,Low ISCED,NA,NA
Belgium,44.98,NA,Low ISCED,NA,NA
Belgium,45.78,NA,Low ISCED,NA,NA
Belgium,44.08,NA,Low ISCED,NA,NA
Belgium,43.42,NA,Low ISCED,NA,NA
Belgium,44.09,NA,Low ISCED,NA,NA
Belgium,42.54,NA,Low ISCED,NA,NA
Belgium,43.74,NA,Low ISCED,NA,NA
Belgium,44.34,NA,Low ISCED,NA,NA
Belgium,45.02,NA,Low ISCED,NA,NA
Belgium,45.95,NA,Low ISCED,NA,NA
Belgium,46.66,NA,Low ISCED,NA,NA
Belgium,47.67,NA,Low ISCED,NA,NA
Belgium,48.41,NA,Low ISCED,NA,NA
Belgium,48.97,NA,Low ISCED,NA,NA
Belgium,49.79,NA,Low ISCED,NA,NA
Belgium,48.31,NA,Low ISCED,NA,NA
Belgium,47.87,NA,Low ISCED,NA,NA
Belgium,48.57,NA,Low ISCED,NA,NA
Belgium,49.45,NA,Low ISCED,NA,NA
Belgium,50.33,NA,Low ISCED,NA,NA
Belgium,51.41,NA,Low ISCED,NA,NA
Belgium,52.03,NA,Low ISCED,NA,NA
Belgium,52.53,NA,Low ISCED,NA,NA
Belgium,53.33,NA,Low ISCED,NA,NA
Belgium,54.53,NA,Low ISCED,NA,NA
Belgium,52.53,NA,Low ISCED,NA,NA
Belgium,53.25,NA,Low ISCED,NA,NA
Belgium,53.89,NA,Low ISCED,NA,NA
Belgium,54.59,NA,Low ISCED,NA,NA
Belgium,55.22,NA,Low ISCED,NA,NA
Belgium,54.32,NA,Low ISCED,NA,NA
Belgium,52.32,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,53.37,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,54.5,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,55.04,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,55.89,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,56.87,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,55.71,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,55.96,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,57.03,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,56.57,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,54.72,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,55.38,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,56.83,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,57.71,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,58.48,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,59.1,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,59.84,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,56.97,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,59.14,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,60.31,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,61.66,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,60.59,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,61.03,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,61.51,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,60.93,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,60.8,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,59.71,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,62.12,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,63.22,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,65.95,topcogn_bottnoncogn_low,Low ISCED,3,30
Belgium,80.98,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,6.17,bottcogn_topnoncogn_low,Low ISCED,4,10
Canada,8.17,bottcogn_topnoncogn_low,Low ISCED,4,10
Canada,9.9,bottcogn_topnoncogn_low,Low ISCED,4,10
Canada,11.66,bottcogn_topnoncogn_low,Low ISCED,4,10
Canada,14.17,bottcogn_topnoncogn_low,Low ISCED,4,10
Canada,16.28,bottcogn_topnoncogn_low,Low ISCED,4,10
Canada,18.47,bottcogn_topnoncogn_low,Low ISCED,4,10
Canada,20,bottcogn_topnoncogn_low,Low ISCED,4,10
Canada,21.19,bottcogn_topnoncogn_low,Low ISCED,4,10
Canada,22.94,bottcogn_topnoncogn_low,Low ISCED,4,10
Canada,24.37,bottcogn_topnoncogn_low,Low ISCED,4,10
Canada,26.12,bottcogn_topnoncogn_low,Low ISCED,4,10
Canada,27.46,bottcogn_topnoncogn_low,Low ISCED,4,10
Canada,26.17,bottcogn_topnoncogn_low,Low ISCED,4,10
Canada,27.37,bottcogn_topnoncogn_low,Low ISCED,4,10
Canada,27.19,bottcogn_topnoncogn_low,Low ISCED,4,10
Canada,27.8,bottcogn_topnoncogn_low,Low ISCED,4,10
Canada,28.83,bottcogn_topnoncogn_low,Low ISCED,4,10
Canada,30.12,bottcogn_topnoncogn_low,Low ISCED,4,10
Canada,29.12,bottcogn_topnoncogn_low,Low ISCED,4,10
Canada,29.81,bottcogn_topnoncogn_low,Low ISCED,4,10
Canada,30.63,bottcogn_topnoncogn_low,Low ISCED,4,10
Canada,31.54,bottcogn_topnoncogn_low,Low ISCED,4,10
Canada,32.29,bottcogn_topnoncogn_low,Low ISCED,4,10
Canada,31.84,bottcogn_topnoncogn_low,Low ISCED,4,10
Canada,32.87,bottcogn_topnoncogn_low,Low ISCED,4,10
Canada,33.6,bottcogn_topnoncogn_low,Low ISCED,4,10
Canada,34.59,bottcogn_topnoncogn_low,Low ISCED,4,10
Canada,35.24,bottcogn_topnoncogn_low,Low ISCED,4,10
Canada,36.2,bottcogn_topnoncogn_low,Low ISCED,4,10
Canada,34.83,NA,Low ISCED,NA,NA
Canada,35.64,NA,Low ISCED,NA,NA
Canada,36.28,NA,Low ISCED,NA,NA
Canada,37,NA,Low ISCED,NA,NA
Canada,37.83,NA,Low ISCED,NA,NA
Canada,38.85,NA,Low ISCED,NA,NA
Canada,39.58,NA,Low ISCED,NA,NA
Canada,40.37,NA,Low ISCED,NA,NA
Canada,41.02,NA,Low ISCED,NA,NA
Canada,41.92,NA,Low ISCED,NA,NA
Canada,42.69,NA,Low ISCED,NA,NA
Canada,43.56,NA,Low ISCED,NA,NA
Canada,44.42,NA,Low ISCED,NA,NA
Canada,45.28,NA,Low ISCED,NA,NA
Canada,46.17,NA,Low ISCED,NA,NA
Canada,46.85,NA,Low ISCED,NA,NA
Canada,47.71,NA,Low ISCED,NA,NA
Canada,48.18,NA,Low ISCED,NA,NA
Canada,47.77,NA,Low ISCED,NA,NA
Canada,48.06,NA,Low ISCED,NA,NA
Canada,48.92,NA,Low ISCED,NA,NA
Canada,48.65,NA,Low ISCED,NA,NA
Canada,49.42,NA,Low ISCED,NA,NA
Canada,49.88,NA,Low ISCED,NA,NA
Canada,49.41,NA,Low ISCED,NA,NA
Canada,50.14,NA,Low ISCED,NA,NA
Canada,50.79,NA,Low ISCED,NA,NA
Canada,51.23,NA,Low ISCED,NA,NA
Canada,51.9,NA,Low ISCED,NA,NA
Canada,52.75,NA,Low ISCED,NA,NA
Canada,53.48,NA,Low ISCED,NA,NA
Canada,54.04,NA,Low ISCED,NA,NA
Canada,54.79,NA,Low ISCED,NA,NA
Canada,54.3,NA,Low ISCED,NA,NA
Canada,54.96,NA,Low ISCED,NA,NA
Canada,54.5,NA,Low ISCED,NA,NA
Canada,54.96,NA,Low ISCED,NA,NA
Canada,55.74,NA,Low ISCED,NA,NA
Canada,56.4,NA,Low ISCED,NA,NA
Canada,56.02,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,56.53,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,57.39,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,58.23,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,59.25,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,60.21,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,61.33,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,61.75,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,61.42,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,61.28,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,62.37,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,63.22,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,64.14,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,65.23,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,66.15,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,67,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,68,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,69.03,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,69.64,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,69.59,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,70.2,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,70.54,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,70.81,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,71.69,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,72.44,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,73.38,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,74.09,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,76.06,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,77.56,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,81.28,topcogn_bottnoncogn_low,Low ISCED,3,30
Canada,89.83,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,90.85,bottcogn_topnoncogn_low,Low ISCED,4,10
Czech Republic,91.54,bottcogn_topnoncogn_low,Low ISCED,4,10
Czech Republic,92.18,bottcogn_topnoncogn_low,Low ISCED,4,10
Czech Republic,92.84,bottcogn_topnoncogn_low,Low ISCED,4,10
Czech Republic,93.35,bottcogn_topnoncogn_low,Low ISCED,4,10
Czech Republic,93.51,bottcogn_topnoncogn_low,Low ISCED,4,10
Czech Republic,93.56,bottcogn_topnoncogn_low,Low ISCED,4,10
Czech Republic,94.01,bottcogn_topnoncogn_low,Low ISCED,4,10
Czech Republic,85.09,bottcogn_topnoncogn_low,Low ISCED,4,10
Czech Republic,84.27,bottcogn_topnoncogn_low,Low ISCED,4,10
Czech Republic,84.08,bottcogn_topnoncogn_low,Low ISCED,4,10
Czech Republic,72.67,bottcogn_topnoncogn_low,Low ISCED,4,10
Czech Republic,73.2,bottcogn_topnoncogn_low,Low ISCED,4,10
Czech Republic,72.15,bottcogn_topnoncogn_low,Low ISCED,4,10
Czech Republic,68.82,bottcogn_topnoncogn_low,Low ISCED,4,10
Czech Republic,65.93,bottcogn_topnoncogn_low,Low ISCED,4,10
Czech Republic,65.19,bottcogn_topnoncogn_low,Low ISCED,4,10
Czech Republic,65.53,bottcogn_topnoncogn_low,Low ISCED,4,10
Czech Republic,66.12,bottcogn_topnoncogn_low,Low ISCED,4,10
Czech Republic,65.21,bottcogn_topnoncogn_low,Low ISCED,4,10
Czech Republic,63,bottcogn_topnoncogn_low,Low ISCED,4,10
Czech Republic,51.28,bottcogn_topnoncogn_low,Low ISCED,4,10
Czech Republic,50.52,bottcogn_topnoncogn_low,Low ISCED,4,10
Czech Republic,50.08,bottcogn_topnoncogn_low,Low ISCED,4,10
Czech Republic,50.15,bottcogn_topnoncogn_low,Low ISCED,4,10
Czech Republic,50.26,bottcogn_topnoncogn_low,Low ISCED,4,10
Czech Republic,50.45,bottcogn_topnoncogn_low,Low ISCED,4,10
Czech Republic,50.54,bottcogn_topnoncogn_low,Low ISCED,4,10
Czech Republic,50.69,bottcogn_topnoncogn_low,Low ISCED,4,10
Czech Republic,51.04,bottcogn_topnoncogn_low,Low ISCED,4,10
Czech Republic,51.24,NA,Low ISCED,NA,NA
Czech Republic,51.64,NA,Low ISCED,NA,NA
Czech Republic,51.98,NA,Low ISCED,NA,NA
Czech Republic,52.16,NA,Low ISCED,NA,NA
Czech Republic,44.47,NA,Low ISCED,NA,NA
Czech Republic,43.08,NA,Low ISCED,NA,NA
Czech Republic,43.19,NA,Low ISCED,NA,NA
Czech Republic,39.02,NA,Low ISCED,NA,NA
Czech Republic,35.31,NA,Low ISCED,NA,NA
Czech Republic,32.48,NA,Low ISCED,NA,NA
Czech Republic,27.21,NA,Low ISCED,NA,NA
Czech Republic,27.28,NA,Low ISCED,NA,NA
Czech Republic,27.46,NA,Low ISCED,NA,NA
Czech Republic,26.38,NA,Low ISCED,NA,NA
Czech Republic,26.79,NA,Low ISCED,NA,NA
Czech Republic,25.87,NA,Low ISCED,NA,NA
Czech Republic,20.12,NA,Low ISCED,NA,NA
Czech Republic,19.25,NA,Low ISCED,NA,NA
Czech Republic,17.37,NA,Low ISCED,NA,NA
Czech Republic,15.91,NA,Low ISCED,NA,NA
Czech Republic,15.24,NA,Low ISCED,NA,NA
Czech Republic,12.11,NA,Low ISCED,NA,NA
Czech Republic,11.68,NA,Low ISCED,NA,NA
Czech Republic,11.73,NA,Low ISCED,NA,NA
Czech Republic,11.61,NA,Low ISCED,NA,NA
Czech Republic,11.38,NA,Low ISCED,NA,NA
Czech Republic,11.49,NA,Low ISCED,NA,NA
Czech Republic,11.65,NA,Low ISCED,NA,NA
Czech Republic,11.84,NA,Low ISCED,NA,NA
Czech Republic,12.04,NA,Low ISCED,NA,NA
Czech Republic,11.46,NA,Low ISCED,NA,NA
Czech Republic,9.95,NA,Low ISCED,NA,NA
Czech Republic,8.58,NA,Low ISCED,NA,NA
Czech Republic,6.46,NA,Low ISCED,NA,NA
Czech Republic,6.22,NA,Low ISCED,NA,NA
Czech Republic,6.33,NA,Low ISCED,NA,NA
Czech Republic,6.35,NA,Low ISCED,NA,NA
Czech Republic,6.38,NA,Low ISCED,NA,NA
Czech Republic,6.49,NA,Low ISCED,NA,NA
Czech Republic,6.6,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,6.7,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,6.59,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,4.73,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,4.72,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,4.57,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,4.6,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,3.73,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,3.1,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,2.42,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,2.45,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,2.37,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,1.62,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,1.63,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,1.22,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,1.17,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,1.18,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,0.86,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,0.83,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,0.85,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,0.59,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,0.56,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,0.41,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,0.28,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,0.27,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,0.29,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,0.21,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,0.15,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,0.11,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,0.06,topcogn_bottnoncogn_low,Low ISCED,3,30
Czech Republic,0.04,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,3.21,bottcogn_topnoncogn_low,Low ISCED,4,10
Denmark,5.53,bottcogn_topnoncogn_low,Low ISCED,4,10
Denmark,9.17,bottcogn_topnoncogn_low,Low ISCED,4,10
Denmark,11.73,bottcogn_topnoncogn_low,Low ISCED,4,10
Denmark,15.99,bottcogn_topnoncogn_low,Low ISCED,4,10
Denmark,19.02,bottcogn_topnoncogn_low,Low ISCED,4,10
Denmark,22,bottcogn_topnoncogn_low,Low ISCED,4,10
Denmark,24.01,bottcogn_topnoncogn_low,Low ISCED,4,10
Denmark,25.9,bottcogn_topnoncogn_low,Low ISCED,4,10
Denmark,28.16,bottcogn_topnoncogn_low,Low ISCED,4,10
Denmark,26.99,bottcogn_topnoncogn_low,Low ISCED,4,10
Denmark,29.24,bottcogn_topnoncogn_low,Low ISCED,4,10
Denmark,30.54,bottcogn_topnoncogn_low,Low ISCED,4,10
Denmark,29.93,bottcogn_topnoncogn_low,Low ISCED,4,10
Denmark,31.12,bottcogn_topnoncogn_low,Low ISCED,4,10
Denmark,31.82,bottcogn_topnoncogn_low,Low ISCED,4,10
Denmark,32.58,bottcogn_topnoncogn_low,Low ISCED,4,10
Denmark,32.13,bottcogn_topnoncogn_low,Low ISCED,4,10
Denmark,31.55,bottcogn_topnoncogn_low,Low ISCED,4,10
Denmark,32.59,bottcogn_topnoncogn_low,Low ISCED,4,10
Denmark,33.34,bottcogn_topnoncogn_low,Low ISCED,4,10
Denmark,34.43,bottcogn_topnoncogn_low,Low ISCED,4,10
Denmark,33.48,bottcogn_topnoncogn_low,Low ISCED,4,10
Denmark,35.31,bottcogn_topnoncogn_low,Low ISCED,4,10
Denmark,36.16,bottcogn_topnoncogn_low,Low ISCED,4,10
Denmark,36.72,bottcogn_topnoncogn_low,Low ISCED,4,10
Denmark,38.38,bottcogn_topnoncogn_low,Low ISCED,4,10
Denmark,39.37,bottcogn_topnoncogn_low,Low ISCED,4,10
Denmark,38.37,bottcogn_topnoncogn_low,Low ISCED,4,10
Denmark,37.72,bottcogn_topnoncogn_low,Low ISCED,4,10
Denmark,38.57,NA,Low ISCED,NA,NA
Denmark,39.43,NA,Low ISCED,NA,NA
Denmark,40.81,NA,Low ISCED,NA,NA
Denmark,42.43,NA,Low ISCED,NA,NA
Denmark,43.61,NA,Low ISCED,NA,NA
Denmark,44.8,NA,Low ISCED,NA,NA
Denmark,45.62,NA,Low ISCED,NA,NA
Denmark,47.48,NA,Low ISCED,NA,NA
Denmark,48.23,NA,Low ISCED,NA,NA
Denmark,49.04,NA,Low ISCED,NA,NA
Denmark,49.92,NA,Low ISCED,NA,NA
Denmark,50.92,NA,Low ISCED,NA,NA
Denmark,52.06,NA,Low ISCED,NA,NA
Denmark,52.68,NA,Low ISCED,NA,NA
Denmark,53.19,NA,Low ISCED,NA,NA
Denmark,52.21,NA,Low ISCED,NA,NA
Denmark,52.98,NA,Low ISCED,NA,NA
Denmark,53.67,NA,Low ISCED,NA,NA
Denmark,52.49,NA,Low ISCED,NA,NA
Denmark,53.6,NA,Low ISCED,NA,NA
Denmark,54.08,NA,Low ISCED,NA,NA
